screen,target_text,profile,status,raw_response,x_pred,y_pred,x_min,y_min,x_max,y_max,score,trials,trial_scores,parse_method,prompt_mode,tree_rows_sent
settings_accessibility,"Dark theme, color correction, remove animations",elder_zoom_heavy,co_present,"[594, 1200]",594,1200,252,1145,936,1251,1,1,1,bracket,vision,0
settings_accessibility,Magnification,elder_zoom_heavy,co_present,"[414, 1390]",414,1390,252,1353,546,1418,1,1,1,bracket,vision,0
settings_accessibility,Off / Zoom in to make content larger on your screen,elder_zoom_heavy,co_present,"[604, 1471]",604,1471,252,1418,936,1524,1,1,1,bracket,vision,0
settings_accessibility,Select to Speak,elder_zoom_heavy,co_present,"[417, 1660]",417,1660,252,1626,583,1691,1,1,1,bracket,vision,0
settings_accessibility,Off / Hear selected text,elder_zoom_heavy,co_present,"[469, 1720]",469,1720,252,1691,686,1748,1,1,1,bracket,vision,0
settings_accessibility,Interaction controls,elder_zoom_heavy,co_present,"[346, 1903]",346,1903,72,1874,1032,1931,1,1,1,bracket,vision,0
settings_accessibility,Accessibility Menu,elder_zoom_heavy,co_present,"[486, 2052]",486,2052,252,2009,654,2074,1,1,1,bracket,vision,0
settings_accessibility,"Off / Control volume, brightness, and more with a large menu",elder_zoom_heavy,co_present,"[611, 2135]",611,2135,252,2074,936,2180,1,1,1,bracket,vision,0
settings_accessibility,Voice Access,elder_zoom_heavy,off_screen,,,,,,,,,0,,,vision,0
settings_accessibility,Off / Control device with voice commands,elder_zoom_heavy,off_screen,,,,,,,,,0,,,vision,0
settings_accessibility,Vibration & haptics,elder_zoom_heavy,off_screen,,,,,,,,,0,,,vision,0
settings_accessibility,"On / Control vibration levels for calls, notifications, and alarms",elder_zoom_heavy,off_screen,,,,,,,,,0,,,vision,0
settings_accessibility,Screen reader,elder_combo_max,co_present,"[306, 312]",306,312,78,260,1028,360,1,1,1,bracket,vision,0
settings_accessibility,TalkBack,elder_combo_max,co_present,"[430, 500]",430,500,273,445,589,550,1,1,1,bracket,vision,0
settings_accessibility,Off / Use a screen reader to hear items spoken aloud,elder_combo_max,co_present,"[594, 687]",594,687,273,550,924,824,1,1,1,bracket,vision,0
settings_accessibility,Display,elder_combo_max,co_present,"[198, 1015]",198,1015,78,961,1028,1061,1,1,1,bracket,vision,0
settings_accessibility,Display size & text,elder_combo_max,co_present,"[587, 1207]",587,1207,273,1146,901,1251,1,1,1,bracket,vision,0
settings_accessibility,"Font size, display size, bold text, outline text",elder_combo_max,co_present,"[590, 1391]",590,1391,273,1251,924,1525,1,1,1,bracket,vision,0
settings_accessibility,Color & motion,elder_combo_max,co_present,"[531, 1691]",531,1691,273,1636,788,1741,1,1,1,bracket,vision,0
settings_accessibility,"Dark theme, color correction, remove animations",elder_combo_max,co_present,"[584, 1877]",584,1877,273,1741,924,2015,1,1,1,bracket,vision,0
settings_accessibility,Magnification,elder_combo_max,co_present,"[514, 2182]",-1,-1,273,2126,747,2177,0,1,0,bracket,vision,0
settings_accessibility,Off / Zoom in to make content larger on your screen,elder_combo_max,off_screen,,,,,,,,,0,,,vision,0
settings_accessibility,Select to Speak,elder_combo_max,off_screen,,,,,,,,,0,,,vision,0
settings_accessibility,Off / Hear selected text,elder_combo_max,off_screen,,,,,,,,,0,,,vision,0
settings_accessibility,Interaction controls,elder_combo_max,off_screen,,,,,,,,,0,,,vision,0
settings_accessibility,Accessibility Menu,elder_combo_max,off_screen,,,,,,,,,0,,,vision,0
settings_accessibility,"Off / Control volume, brightness, and more with a large menu",elder_combo_max,off_screen,,,,,,,,,0,,,vision,0
settings_accessibility,Voice Access,elder_combo_max,off_screen,,,,,,,,,0,,,vision,0
settings_accessibility,Off / Control device with voice commands,elder_combo_max,off_screen,,,,,,,,,0,,,vision,0
settings_accessibility,Vibration & haptics,elder_combo_max,off_screen,,,,,,,,,0,,,vision,0
settings_accessibility,"On / Control vibration levels for calls, notifications, and alarms",elder_combo_max,off_screen,,,,,,,,,0,,,vision,0
settings_accessibility,Screen reader,elder_combo_mid,co_present,"[270, 286]",270,286,72,240,1032,328,1,1,1,bracket,vision,0
settings_accessibility,TalkBack,elder_combo_mid,co_present,"[394, 454]",394,454,252,406,532,498,1,1,1,bracket,vision,0
settings_accessibility,Off / Use a screen reader to hear items spoken aloud,elder_combo_mid,co_present,"[548, 619]",548,619,252,498,936,740,1,1,1,bracket,vision,0
settings_accessibility,Display,elder_combo_mid,co_present,"[181, 912]",181,912,72,866,1032,954,1,1,1,bracket,vision,0
settings_accessibility,Display size & text,elder_combo_mid,co_present,"[534, 1081]",534,1081,252,1032,811,1124,1,1,1,bracket,vision,0
settings_accessibility,"Font size, display size, bold text, outline text",elder_combo_mid,co_present,"[575, 1208]",575,1208,252,1124,936,1289,1,1,1,bracket,vision,0
settings_accessibility,Color & motion,elder_combo_mid,co_present,"[479, 1442]",479,1442,252,1391,709,1483,1,1,1,bracket,vision,0
settings_accessibility,"Dark theme, color correction, remove animations",elder_combo_mid,co_present,"[566, 1602]",566,1602,252,1483,936,1725,1,1,1,bracket,vision,0
settings_accessibility,Magnification,elder_combo_mid,co_present,"[480, 1875]",480,1875,252,1827,673,1919,1,1,1,bracket,vision,0
settings_accessibility,Off / Zoom in to make content larger on your screen,elder_combo_mid,co_present,"[594, 2046]",594,2046,252,1919,936,2161,1,1,1,bracket,vision,0
settings_accessibility,Select to Speak,elder_combo_mid,off_screen,,,,,,,,,0,,,vision,0
settings_accessibility,Off / Hear selected text,elder_combo_mid,off_screen,,,,,,,,,0,,,vision,0
settings_accessibility,Interaction controls,elder_combo_mid,off_screen,,,,,,,,,0,,,vision,0
settings_accessibility,Accessibility Menu,elder_combo_mid,off_screen,,,,,,,,,0,,,vision,0
settings_accessibility,"Off / Control volume, brightness, and more with a large menu",elder_combo_mid,off_screen,,,,,,,,,0,,,vision,0
settings_accessibility,Voice Access,elder_combo_mid,off_screen,,,,,,,,,0,,,vision,0
settings_accessibility,Off / Control device with voice commands,elder_combo_mid,off_screen,,,,,,,,,0,,,vision,0
settings_accessibility,Vibration & haptics,elder_combo_mid,off_screen,,,,,,,,,0,,,vision,0
settings_accessibility,"On / Control vibration levels for calls, notifications, and alarms",elder_combo_mid,off_screen,,,,,,,,,0,,,vision,0
settings_accessibility,Screen reader,colorblind_deuteranomaly,co_present,"[192, 237]",192,237,63,210,1038,261,1,1,1,bracket,vision,0
settings_accessibility,TalkBack,colorblind_deuteranomaly,co_present,"[307, 359]",307,359,221,329,391,386,1,1,1,bracket,vision,0
settings_accessibility,Off / Use a screen reader to hear items spoken aloud,colorblind_deuteranomaly,co_present,"[555, 435]",555,435,221,386,954,480,1,1,1,bracket,vision,0
settings_accessibility,Display,colorblind_deuteranomaly,co_present,"[124, 617]",124,617,63,590,1038,641,1,1,1,bracket,vision,0
settings_accessibility,Display size & text,colorblind_deuteranomaly,co_present,"[390, 742]",390,742,221,709,560,766,1,1,1,bracket,vision,0
settings_accessibility,"Font size, display size, bold text, outline text",colorblind_deuteranomaly,co_present,"[577, 795]",577,795,221,766,933,817,1,1,1,bracket,vision,0
settings_accessibility,Color & motion,colorblind_deuteranomaly,co_present,"[386, 935]",386,935,221,906,498,963,1,1,1,bracket,vision,0
settings_accessibility,"Dark theme, color correction, remove animations",colorblind_deuteranomaly,co_present,"[570, 1011]",570,1011,221,963,954,1057,1,1,1,bracket,vision,0
settings_accessibility,Magnification,colorblind_deuteranomaly,co_present,"[350, 1176]",350,1176,221,1146,477,1203,1,1,1,bracket,vision,0
settings_accessibility,Off / Zoom in to make content larger on your screen,colorblind_deuteranomaly,co_present,"[596, 1251]",596,1251,221,1203,954,1297,1,1,1,bracket,vision,0
settings_accessibility,Select to Speak,colorblind_deuteranomaly,co_present,"[364, 1417]",364,1417,221,1386,510,1443,1,1,1,bracket,vision,0
settings_accessibility,Off / Hear selected text,colorblind_deuteranomaly,co_present,"[442, 1470]",442,1470,221,1443,604,1494,1,1,1,bracket,vision,0
settings_accessibility,Interaction controls,colorblind_deuteranomaly,co_present,"[221, 1633]",221,1633,63,1604,1038,1655,1,1,1,bracket,vision,0
settings_accessibility,Accessibility Menu,colorblind_deuteranomaly,co_present,"[439, 1755]",439,1755,221,1723,571,1780,1,1,1,bracket,vision,0
settings_accessibility,"Off / Control volume, brightness, and more with a large menu",colorblind_deuteranomaly,co_present,"[572, 1827]",572,1827,221,1780,954,1874,1,1,1,bracket,vision,0
settings_accessibility,Voice Access,colorblind_deuteranomaly,co_present,"[374, 1989]",374,1989,221,1963,473,2020,1,1,1,bracket,vision,0
settings_accessibility,Off / Control device with voice commands,colorblind_deuteranomaly,co_present,"[564, 2052]",564,2052,221,2020,908,2071,1,1,1,bracket,vision,0
settings_accessibility,Vibration & haptics,colorblind_deuteranomaly,co_present,"[397, 2197]",397,2197,221,2160,574,2217,1,1,1,bracket,vision,0
settings_accessibility,"On / Control vibration levels for calls, notifications, and alarms",colorblind_deuteranomaly,co_present,"[400, 2201]",400,2201,221,2217,954,2219,1,1,1,bracket,vision,0
settings_display,Brightness,baseline,co_present,"[151, 238]",151,238,63,210,1038,261,1,1,1,bracket,vision,0
settings_display,Brightness level,baseline,co_present,"[250, 359]",250,359,84,329,378,386,1,1,1,bracket,vision,0
settings_display,83%,baseline,co_present,"[119, 412]",119,412,84,386,153,437,1,1,1,bracket,vision,0
settings_display,Lock display,baseline,co_present,"[164, 575]",164,575,63,547,1038,598,1,1,1,bracket,vision,0
settings_display,Lock screen,baseline,co_present,"[195, 698]",195,698,84,666,309,723,1,1,1,bracket,vision,0
settings_display,Show all notification content,baseline,co_present,"[366, 750]",366,750,84,723,548,774,1,1,1,bracket,vision,0
settings_display,Screen timeout,baseline,co_present,"[283, 894]",283,894,84,863,366,920,1,1,1,bracket,vision,0
settings_display,Not set,baseline,co_present,"[145, 947]",145,947,84,920,203,971,1,1,1,bracket,vision,0
settings_display,Appearance,baseline,co_present,"[161, 1108]",161,1108,63,1081,1038,1132,1,1,1,bracket,vision,0
settings_display,Dark theme,baseline,co_present,"[193, 1230]",193,1230,84,1200,298,1257,1,1,1,bracket,vision,0
settings_display,Will turn on when Bedtime starts,baseline,co_present,"[348, 1283]",348,1283,84,1257,616,1308,1,1,1,bracket,vision,0
settings_display,Display size & text,baseline,co_present,"[252, 1429]",252,1429,84,1397,423,1454,1,1,1,bracket,vision,0
settings_display,"Font size, display size, bold text, outline text",baseline,co_present,"[442, 1481]",442,1481,84,1454,796,1505,1,1,1,bracket,vision,0
settings_display,Navigation mode,baseline,co_present,"[282, 1625]",282,1625,84,1594,402,1651,1,1,1,bracket,vision,0
settings_display,Gesture navigation,baseline,co_present,"[253, 1677]",253,1677,84,1651,392,1702,1,1,1,bracket,vision,0
settings_display,Screen saver,baseline,co_present,"[231, 1822]",231,1822,84,1791,323,1848,1,1,1,bracket,vision,0
settings_display,On / Clock,baseline,co_present,"[154, 1876]",154,1876,84,1848,254,1899,1,1,1,bracket,vision,0
settings_display,Color,baseline,co_present,"[106, 2039]",106,2039,63,2009,1038,2060,1,1,1,bracket,vision,0
settings_display,Colors,baseline,co_present,"[139, 2188]",139,2188,84,2152,205,2209,1,1,1,bracket,vision,0
settings_display,Brightness,elder_text_heavy,co_present,"[192, 250]",192,250,63,210,1038,283,1,1,1,bracket,vision,0
settings_display,Brightness level,elder_text_heavy,co_present,"[282, 392]",282,392,84,351,484,428,1,1,1,bracket,vision,0
settings_display,83%,elder_text_heavy,co_present,"[132, 467]",132,467,84,428,184,501,1,1,1,bracket,vision,0
settings_display,Lock display,elder_text_heavy,co_present,"[211, 649]",211,649,63,611,1038,684,1,1,1,bracket,vision,0
settings_display,Lock screen,elder_text_heavy,co_present,"[237, 793]",237,793,84,752,390,829,1,1,1,bracket,vision,0
settings_display,Show all notification content,elder_text_heavy,co_present,"[471, 867]",471,867,84,829,767,902,1,1,1,bracket,vision,0
settings_display,Screen timeout,elder_text_heavy,co_present,"[263, 1034]",263,1034,84,991,468,1068,1,1,1,bracket,vision,0
settings_display,Not set,elder_text_heavy,co_present,"[171, 1106]",171,1106,84,1068,260,1141,1,1,1,bracket,vision,0
settings_display,Appearance,elder_text_heavy,co_present,"[205, 1290]",205,1290,63,1251,1038,1324,1,1,1,bracket,vision,0
settings_display,Dark theme,elder_text_heavy,co_present,"[230, 1432]",230,1432,84,1392,374,1469,1,1,1,bracket,vision,0
settings_display,Will turn on when Bedtime starts,elder_text_heavy,co_present,"[399, 1540]",399,1540,84,1469,672,1605,1,1,1,bracket,vision,0
settings_display,Display size & text,elder_text_heavy,co_present,"[328, 1734]",328,1734,84,1694,542,1771,1,1,1,bracket,vision,0
settings_display,"Font size, display size, bold text, outline text",elder_text_heavy,co_present,"[498, 1839]",498,1839,84,1771,954,1907,1,1,1,bracket,vision,0
settings_display,Navigation mode,elder_text_heavy,co_present,"[327, 2037]",327,2037,84,1996,517,2073,1,1,1,bracket,vision,0
settings_display,Gesture navigation,elder_text_heavy,co_present,"[322, 2118]",322,2118,84,2073,535,2146,1,1,1,bracket,vision,0
settings_display,Screen saver,elder_text_heavy,off_screen,,,,,,,,,0,,,vision,0
settings_display,On / Clock,elder_text_heavy,off_screen,,,,,,,,,0,,,vision,0
settings_display,Color,elder_text_heavy,off_screen,,,,,,,,,0,,,vision,0
settings_display,Colors,elder_text_heavy,off_screen,,,,,,,,,0,,,vision,0
settings_display,Brightness,elder_zoom_heavy,co_present,"[172, 270]",172,270,72,240,1032,297,1,1,1,bracket,vision,0
settings_display,Brightness level,elder_zoom_heavy,co_present,"[263, 409]",263,409,96,375,434,440,1,1,1,bracket,vision,0
settings_display,83%,elder_zoom_heavy,co_present,"[135, 470]",135,470,96,440,175,497,1,1,1,bracket,vision,0
settings_display,Lock display,elder_zoom_heavy,co_present,"[190, 653]",190,653,72,623,1032,680,1,1,1,bracket,vision,0
settings_display,Lock screen,elder_zoom_heavy,co_present,"[224, 792]",224,792,96,758,353,823,1,1,1,bracket,vision,0
settings_display,Show all notification content,elder_zoom_heavy,co_present,"[361, 852]",361,852,96,823,625,880,1,1,1,bracket,vision,0
settings_display,Screen timeout,elder_zoom_heavy,co_present,"[278, 1020]",278,1020,96,982,419,1047,1,1,1,bracket,vision,0
settings_display,Not set,elder_zoom_heavy,co_present,"[162, 1078]",162,1078,96,1047,232,1104,1,1,1,bracket,vision,0
settings_display,Appearance,elder_zoom_heavy,co_present,"[184, 1261]",184,1261,72,1230,1032,1287,1,1,1,bracket,vision,0
settings_display,Dark theme,elder_zoom_heavy,co_present,"[255, 1401]",255,1401,96,1365,340,1430,1,1,1,bracket,vision,0
settings_display,Will turn on when Bedtime starts,elder_zoom_heavy,co_present,"[338, 1485]",338,1485,96,1430,615,1536,1,1,1,bracket,vision,0
settings_display,Display size & text,elder_zoom_heavy,co_present,"[327, 1672]",327,1672,96,1638,486,1703,1,1,1,bracket,vision,0
settings_display,"Font size, display size, bold text, outline text",elder_zoom_heavy,co_present,"[502, 1733]",502,1733,96,1703,906,1760,1,1,1,bracket,vision,0
settings_display,Navigation mode,elder_zoom_heavy,co_present,"[295, 1900]",295,1900,96,1862,459,1927,1,1,1,bracket,vision,0
settings_display,Gesture navigation,elder_zoom_heavy,co_present,"[297, 1965]",297,1965,96,1927,446,1984,1,1,1,bracket,vision,0
settings_display,Screen saver,elder_zoom_heavy,co_present,"[225, 2108]",225,2108,96,2086,369,2151,1,1,1,bracket,vision,0
settings_display,On / Clock,elder_zoom_heavy,co_present,"[186, 2179]",186,2179,96,2151,290,2196,1,1,1,bracket,vision,0
settings_display,Color,elder_zoom_heavy,off_screen,,,,,,,,,0,,,vision,0
settings_display,Colors,elder_zoom_heavy,off_screen,,,,,,,,,0,,,vision,0
settings_display,Brightness,elder_combo_max,co_present,"[255, 312]",255,312,78,260,1028,360,1,1,1,bracket,vision,0
settings_display,Brightness level,elder_combo_max,co_present,"[378, 499]",378,499,104,445,652,550,1,1,1,bracket,vision,0
settings_display,83%,elder_combo_max,co_present,"[173, 602]",173,602,104,550,242,650,1,1,1,bracket,vision,0
settings_display,Lock display,elder_combo_max,co_present,"[284, 838]",284,838,78,787,1028,887,1,1,1,bracket,vision,0
settings_display,Lock screen,elder_combo_max,co_present,"[312, 1027]",312,1027,104,972,522,1077,1,1,1,bracket,vision,0
settings_display,Show all notification content,elder_combo_max,co_present,"[473, 1172]",473,1172,104,1077,924,1264,1,1,1,bracket,vision,0
settings_display,Screen timeout,elder_combo_max,co_present,"[540, 1440]",540,1440,104,1375,628,1480,0,1,0,bracket,vision,0
settings_display,Not set,elder_combo_max,co_present,"[229, 1531]",229,1531,104,1480,342,1580,1,1,1,bracket,vision,0
settings_display,Appearance,elder_combo_max,co_present,"[275, 1772]",275,1772,78,1717,1028,1817,1,1,1,bracket,vision,0
settings_display,Dark theme,elder_combo_max,co_present,"[302, 1964]",302,1964,104,1902,501,2007,1,1,1,bracket,vision,0
settings_display,Will turn on when Bedtime starts,elder_combo_max,co_present,"[364, 2104]",364,2104,104,2007,576,2177,1,1,1,bracket,vision,0
settings_display,Display size & text,elder_combo_max,off_screen,,,,,,,,,0,,,vision,0
settings_display,"Font size, display size, bold text, outline text",elder_combo_max,off_screen,,,,,,,,,0,,,vision,0
settings_display,Navigation mode,elder_combo_max,off_screen,,,,,,,,,0,,,vision,0
settings_display,Gesture navigation,elder_combo_max,off_screen,,,,,,,,,0,,,vision,0
settings_display,Screen saver,elder_combo_max,off_screen,,,,,,,,,0,,,vision,0
settings_display,On / Clock,elder_combo_max,off_screen,,,,,,,,,0,,,vision,0
settings_display,Color,elder_combo_max,off_screen,,,,,,,,,0,,,vision,0
settings_display,Colors,elder_combo_max,off_screen,,,,,,,,,0,,,vision,0
settings_display,Brightness,elder_combo_mid,co_present,"[229, 288]",229,288,72,240,1032,328,1,1,1,bracket,vision,0
settings_display,Brightness level,elder_combo_mid,co_present,"[339, 455]",339,455,96,406,584,498,1,1,1,bracket,vision,0
settings_display,83%,elder_combo_mid,co_present,"[157, 544]",157,544,96,498,218,586,1,1,1,bracket,vision,0
settings_display,Lock display,elder_combo_mid,co_present,"[255, 757]",255,757,72,712,1032,800,1,1,1,bracket,vision,0
settings_display,Lock screen,elder_combo_mid,co_present,"[280, 930]",280,930,96,878,467,970,1,1,1,bracket,vision,0
settings_display,Show all notification content,elder_combo_mid,co_present,"[515, 1016]",515,1016,96,970,931,1058,1,1,1,bracket,vision,0
settings_display,Screen timeout,elder_combo_mid,co_present,"[540, 1221]",540,1221,96,1160,563,1252,0,1,0,bracket,vision,0
settings_display,Not set,elder_combo_mid,co_present,"[180, 1301]",180,1301,96,1252,310,1340,1,1,1,bracket,vision,0
settings_display,Appearance,elder_combo_mid,co_present,"[249, 1512]",249,1512,72,1466,1032,1554,1,1,1,bracket,vision,0
settings_display,Dark theme,elder_combo_mid,co_present,"[277, 1680]",277,1680,96,1632,450,1724,1,1,1,bracket,vision,0
settings_display,Will turn on when Bedtime starts,elder_combo_mid,co_present,"[346, 1773]",346,1773,96,1724,615,1889,1,1,1,bracket,vision,0
settings_display,Display size & text,elder_combo_mid,co_present,"[374, 2042]",374,2042,96,1991,655,2083,1,1,1,bracket,vision,0
settings_display,"Font size, display size, bold text, outline text",elder_combo_mid,co_present,"[540, 2125]",540,2125,96,2083,936,2196,1,1,1,bracket,vision,0
settings_display,Navigation mode,elder_combo_mid,off_screen,,,,,,,,,0,,,vision,0
settings_display,Gesture navigation,elder_combo_mid,off_screen,,,,,,,,,0,,,vision,0
settings_display,Screen saver,elder_combo_mid,off_screen,,,,,,,,,0,,,vision,0
settings_display,On / Clock,elder_combo_mid,off_screen,,,,,,,,,0,,,vision,0
settings_display,Color,elder_combo_mid,off_screen,,,,,,,,,0,,,vision,0
settings_display,Colors,elder_combo_mid,off_screen,,,,,,,,,0,,,vision,0
settings_display,Brightness,colorblind_deuteranomaly,co_present,"[151, 561]",151,561,63,533,1038,584,1,1,1,bracket,vision,0
settings_display,Brightness level,colorblind_deuteranomaly,co_present,"[230, 681]",230,681,84,652,378,709,1,1,1,bracket,vision,0
settings_display,83%,colorblind_deuteranomaly,co_present,"[119, 736]",119,736,84,709,153,760,1,1,1,bracket,vision,0
settings_display,Lock display,colorblind_deuteranomaly,co_present,"[166, 897]",166,897,63,870,1038,921,1,1,1,bracket,vision,0
settings_display,Lock screen,colorblind_deuteranomaly,co_present,"[196, 1019]",196,1019,84,989,309,1046,1,1,1,bracket,vision,0
settings_display,Show all notification content,colorblind_deuteranomaly,co_present,"[348, 1074]",348,1074,84,1046,548,1097,1,1,1,bracket,vision,0
settings_display,Screen timeout,colorblind_deuteranomaly,co_present,"[225, 1216]",225,1216,84,1186,366,1243,1,1,1,bracket,vision,0
settings_display,Not set,colorblind_deuteranomaly,co_present,"[144, 1270]",144,1270,84,1243,203,1294,1,1,1,bracket,vision,0
settings_display,Appearance,colorblind_deuteranomaly,co_present,"[162, 1434]",162,1434,63,1404,1038,1455,1,1,1,bracket,vision,0
settings_display,Dark theme,colorblind_deuteranomaly,co_present,"[192, 1554]",192,1554,84,1523,298,1580,1,1,1,bracket,vision,0
settings_display,Will turn on when Bedtime starts,colorblind_deuteranomaly,co_present,"[350, 1606]",350,1606,84,1580,616,1631,1,1,1,bracket,vision,0
settings_display,Display size & text,colorblind_deuteranomaly,co_present,"[253, 1750]",253,1750,84,1720,423,1777,1,1,1,bracket,vision,0
settings_display,"Font size, display size, bold text, outline text",colorblind_deuteranomaly,co_present,"[444, 1804]",444,1804,84,1777,796,1828,1,1,1,bracket,vision,0
settings_display,Navigation mode,colorblind_deuteranomaly,co_present,"[246, 1951]",246,1951,84,1917,402,1974,1,1,1,bracket,vision,0
settings_display,Gesture navigation,colorblind_deuteranomaly,co_present,"[245, 2005]",245,2005,84,1974,392,2025,1,1,1,bracket,vision,0
settings_display,Screen saver,colorblind_deuteranomaly,co_present,"[203, 2150]",203,2150,84,2114,323,2171,1,1,1,bracket,vision,0
settings_display,On / Clock,colorblind_deuteranomaly,co_present,"[175, 2205]",175,2205,84,2171,254,2219,1,1,1,bracket,vision,0
settings_display,Color,colorblind_deuteranomaly,off_screen,,,,,,,,,0,,,vision,0
settings_display,Colors,colorblind_deuteranomaly,off_screen,,,,,,,,,0,,,vision,0
settings_main,Search Settings,baseline,co_present,"[373, 116]",373,116,189,80,578,151,1,1,1,bracket,vision,0
settings_main,Google,baseline,co_present,"[288, 321]",288,321,221,289,354,346,1,1,1,bracket,vision,0
settings_main,Services & preferences,baseline,co_present,"[410, 374]",410,374,221,346,600,397,1,1,1,bracket,vision,0
settings_main,Network & internet,baseline,co_present,"[393, 553]",393,553,221,523,566,580,1,1,1,bracket,vision,0
settings_main,"Mobile, Wi‑Fi, hotspot",baseline,co_present,"[412, 606]",412,606,221,580,572,631,1,1,1,bracket,vision,0
settings_main,Connected devices,baseline,co_present,"[385, 752]",385,752,221,720,574,777,1,1,1,bracket,vision,0
settings_main,"Bluetooth, pairing",baseline,co_present,"[364, 803]",364,803,221,777,508,828,1,1,1,bracket,vision,0
settings_main,Apps,baseline,co_present,"[270, 986]",270,986,221,954,318,1011,1,1,1,bracket,vision,0
settings_main,"Assistant, recent apps, default apps",baseline,co_present,"[514, 1040]",514,1040,221,1011,806,1062,1,1,1,bracket,vision,0
settings_main,Notifications,baseline,co_present,"[340, 1184]",340,1184,221,1151,460,1208,1,1,1,bracket,vision,0
settings_main,"Notification history, conversations",baseline,co_present,"[500, 1236]",500,1236,221,1208,777,1259,1,1,1,bracket,vision,0
settings_main,Sound & vibration,baseline,co_present,"[384, 1378]",384,1378,221,1348,548,1405,1,1,1,bracket,vision,0
settings_main,Volume and haptics,baseline,co_present,"[370, 1434]",370,1434,221,1405,546,1456,1,1,1,bracket,vision,0
settings_main,Modes,baseline,co_present,"[286, 1576]",286,1576,221,1545,350,1602,1,1,1,bracket,vision,0
settings_main,"Do Not Disturb, Bedtime, Driving",baseline,co_present,"[484, 1629]",484,1629,221,1602,744,1653,1,1,1,bracket,vision,0
settings_main,Display & touch,baseline,co_present,"[381, 1774]",381,1774,221,1742,510,1799,1,1,1,bracket,vision,0
settings_main,"Dark theme, font size, touch",baseline,co_present,"[448, 1827]",448,1827,221,1799,675,1850,1,1,1,bracket,vision,0
settings_main,Wallpaper & style,baseline,co_present,"[382, 1971]",382,1971,221,1939,542,1996,1,1,1,bracket,vision,0
settings_main,"Colors, themed icons, app grid",baseline,co_present,"[480, 2028]",480,2028,221,1996,717,2047,1,1,1,bracket,vision,0
settings_main,Storage,baseline,co_present,"[300, 2210]",300,2210,221,2173,366,2219,1,1,1,bracket,vision,0
settings_main,Search Settings,elder_text_heavy,co_present,"[414, 116]",414,116,189,72,664,159,1,1,1,bracket,vision,0
settings_main,Google,elder_text_heavy,co_present,"[311, 330]",311,330,221,289,402,366,1,1,1,bracket,vision,0
settings_main,Services & preferences,elder_text_heavy,co_present,"[496, 404]",496,404,221,366,770,439,1,1,1,bracket,vision,0
settings_main,Network & internet,elder_text_heavy,co_present,"[473, 604]",473,604,221,565,691,642,1,1,1,bracket,vision,0
settings_main,"Mobile, Wi‑Fi, hotspot",elder_text_heavy,co_present,"[478, 682]",478,682,221,642,737,715,1,1,1,bracket,vision,0
settings_main,Connected devices,elder_text_heavy,co_present,"[459, 844]",459,844,221,804,701,881,1,1,1,bracket,vision,0
settings_main,"Bluetooth, pairing",elder_text_heavy,co_present,"[447, 919]",447,919,221,881,642,954,1,1,1,bracket,vision,0
settings_main,Apps,elder_text_heavy,co_present,"[286, 1121]",286,1121,221,1080,351,1157,1,1,1,bracket,vision,0
settings_main,"Assistant, recent apps, default apps",elder_text_heavy,co_present,"[590, 1225]",590,1225,221,1157,996,1293,1,1,1,bracket,vision,0
settings_main,Notifications,elder_text_heavy,co_present,"[385, 1424]",385,1424,221,1382,547,1459,1,1,1,bracket,vision,0
settings_main,"Notification history, conversations",elder_text_heavy,co_present,"[459, 1527]",459,1527,221,1459,996,1595,1,1,1,bracket,vision,0
settings_main,Sound & vibration,elder_text_heavy,co_present,"[460, 1724]",460,1724,221,1684,665,1761,1,1,1,bracket,vision,0
settings_main,Volume and haptics,elder_text_heavy,co_present,"[460, 1800]",460,1800,221,1761,695,1834,1,1,1,bracket,vision,0
settings_main,Modes,elder_text_heavy,co_present,"[311, 1966]",311,1966,221,1923,395,2000,1,1,1,bracket,vision,0
settings_main,"Do Not Disturb, Bedtime, Driving",elder_text_heavy,co_present,"[603, 2041]",603,2041,221,2000,986,2073,1,1,1,bracket,vision,0
settings_main,Display & touch,elder_text_heavy,co_present,"[431, 2195]",431,2195,221,2162,612,2219,1,1,1,bracket,vision,0
settings_main,"Dark theme, font size, touch",elder_text_heavy,off_screen,,,,,,,,,0,,,vision,0
settings_main,Wallpaper & style,elder_text_heavy,off_screen,,,,,,,,,0,,,vision,0
settings_main,"Colors, themed icons, app grid",elder_text_heavy,off_screen,,,,,,,,,0,,,vision,0
settings_main,Storage,elder_text_heavy,off_screen,,,,,,,,,0,,,vision,0
settings_main,Search Settings,elder_zoom_heavy,co_present,"[425, 133]",425,133,216,91,661,172,1,1,1,bracket,vision,0
settings_main,Google,elder_zoom_heavy,co_present,"[329, 364]",329,364,252,330,403,395,1,1,1,bracket,vision,0
settings_main,Services & preferences,elder_zoom_heavy,co_present,"[464, 424]",464,424,252,395,677,452,1,1,1,bracket,vision,0
settings_main,Network & internet,elder_zoom_heavy,co_present,"[449, 630]",449,630,252,596,648,661,1,1,1,bracket,vision,0
settings_main,"Mobile, Wi‑Fi, hotspot",elder_zoom_heavy,co_present,"[452, 691]",452,691,252,661,652,718,1,1,1,bracket,vision,0
settings_main,Connected devices,elder_zoom_heavy,co_present,"[454, 853]",454,853,252,820,656,885,1,1,1,bracket,vision,0
